STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,JOB_COVERAGE,Job coverage,WORKER_STATUS,Worker status,WORK_TIME_ARNGMNT,Working time arrangement,METHODOLOGY,Methodology,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2019,,9.11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2018,,9.21,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2017,,8.982,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2016,,9.121,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2015,,9.387,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,ISR,Israel,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,9.417,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2004,,14.43274465,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2003,,14.05244226,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,14.5730015,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1990,,14.48386593,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1989,,15.16345461,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1988,,15.97549266,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1987,,16.84901025,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2002,,13.82021676,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2001,,13.88020757,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2000,,14.04480848,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1999,,14.49656213,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1998,,13.45510322,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1997,,14.21380755,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1996,,14.76167622,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1995,,15.12451049,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1994,,15.7582244,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1993,,15.41412204,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1992,,14.9802766,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2023,,11.744,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2022,,11.948,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2021,,12.053,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2020,,14.101,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2019,,13.715,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2018,,13.544,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2017,,13.811,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2016,,13.801,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2015,,14.139,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2014,,14.224,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2013,,14.285,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2012,,14.261,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2011,,14.313,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2010,,14.497,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2009,,14.649,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2008,,14.37242609,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,14.35615285,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,SWE,Sweden,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,_T,Total,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,13.42918465,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2008,,10.40846596,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2007,,10.0580412,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1995,,7.096401273,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1994,,7.365614003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1993,,7.96108665,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1992,,7.690834741,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,1991,,7.584157611,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2006,,10.0605276,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2005,,9.203335264,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2004,,9.337003231,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_FTPT@DF_FTPT_COMMON_INC(1.0),Incidence of full-time and part-time employment based on OECD-harmonized definition,I,CHE,Switzerland,EMP,Employment,PT_POP_SUB,Percentage of population in the same subgroup,M,Male,_T,Total,EMP,Employment,MAIN,Main job,_T,Total,PT,Part-time,OECD_DEF,OECD harmonized definition,A,Annual,2003,,9.372531576,,A,Normal value,0,Units,1,One
